sku,quantity,updated_timestamp,processing_timestamp
400935867398016,760,2024-03-23T19:27:56.803710,2024-03-27T19:27:56.810019
403074124388202,576,2024-03-16T19:27:56.803711,2024-03-04T19:27:56.810021
401183912837913,734,2024-02-26T19:27:56.803713,2024-02-28T19:27:56.810025
400456096772064,756,2024-03-18T19:27:56.803715,2024-03-10T19:27:56.810028
404915614705440,325,2024-03-19T19:27:56.803716,2024-03-14T19:27:56.810031
402125088156066,181,2024-03-22T19:27:56.803719,2024-02-26T19:27:56.810037
402629456422762,596,2024-03-11T19:27:56.803720,2024-02-26T19:27:56.810040
401550246449672,101,2024-03-02T19:27:56.803722,2024-03-17T19:27:56.810043
402305093235806,429,2024-03-19T19:27:56.803723,2024-03-23T19:27:56.810046
400830433614832,574,2024-03-03T19:27:56.803725,2024-03-01T19:27:56.810050
405890870738991,606,2024-03-04T19:27:56.803727,2024-02-28T19:27:56.810054
402908298475522,477,2024-03-07T19:27:56.803728,2024-03-13T19:27:56.810056
402558179594483,947,2024-03-25T19:27:56.803730,2024-03-04T19:27:56.810060
404706507927581,10,2024-03-25T19:27:56.803733,2024-03-21T19:27:56.810063
401102049727111,526,2024-03-12T19:27:56.803737,2024-03-07T19:27:56.810066
403541256842504,397,2024-02-29T19:27:56.803740,2024-03-13T19:27:56.810069
401508839632943,673,2024-03-22T19:27:56.803743,2024-03-13T19:27:56.810073
405978527740540,862,2024-03-06T19:27:56.803746,2024-03-15T19:27:56.810076
405107885066946,580,2024-03-06T19:27:56.803749,2024-03-04T19:27:56.810079
401058864554444,788,2024-03-14T19:27:56.803752,2024-03-22T19:27:56.810082
401955777600195,108,2024-03-19T19:27:56.803755,2024-03-06T19:27:56.810085
404667778988882,662,2024-03-12T19:27:56.803758,2024-03-02T19:27:56.810088
404363517896082,459,2024-03-23T19:27:56.803761,2024-03-19T19:27:56.810092
404945867810618,595,2024-03-02T19:27:56.803764,2024-03-15T19:27:56.810094
405550929364000,652,2024-02-26T19:27:56.803767,2024-02-28T19:27:56.810097
405259604688313,48,2024-03-19T19:27:56.803770,2024-03-25T19:27:56.810100
404519756525289,510,2024-03-13T19:27:56.803774,2024-03-04T19:27:56.810103
401109114204999,446,2024-03-13T19:27:56.803776,2024-03-21T19:27:56.810107
405045685446913,559,2024-03-14T19:27:56.803779,2024-03-12T19:27:56.810110
400199727330475,358,2024-03-06T19:27:56.803782,2024-03-01T19:27:56.810112
404437637538002,258,2024-02-26T19:27:56.803785,2024-03-05T19:27:56.810114
405721572726216,533,2024-03-25T19:27:56.803788,2024-03-16T19:27:56.810115
400343422013462,581,2024-03-20T19:27:56.803791,2024-03-10T19:27:56.810117
404884248044140,187,2024-02-26T19:27:56.803795,2024-03-14T19:27:56.810121
404286879066348,268,2024-03-25T19:27:56.803798,2024-03-01T19:27:56.810124
402209544836535,207,2024-03-19T19:27:56.803801,2024-03-12T19:27:56.810127
403296794376038,524,2024-03-03T19:27:56.803803,2024-03-17T19:27:56.810130
400696468819359,376,2024-03-14T19:27:56.803805,2024-03-14T19:27:56.810133
401766236921231,256,2024-02-27T19:27:56.803807,2024-03-02T19:27:56.810136
404184047102921,587,2024-02-29T19:27:56.803808,2024-03-11T19:27:56.810139
405392094936568,974,2024-03-18T19:27:56.803810,2024-03-16T19:27:56.810142
401811600829598,651,2024-03-26T19:27:56.803812,2024-03-04T19:27:56.810145
404504692007079,414,2024-03-15T19:27:56.803813,2024-03-16T19:27:56.810148
401842956675371,125,2024-03-25T19:27:56.803815,2024-03-17T19:27:56.810151
403080168059776,327,2024-03-17T19:27:56.803817,2024-03-22T19:27:56.810154
404929496148608,313,2024-03-16T19:27:56.803818,2024-03-13T19:27:56.810157
404795485187142,580,2024-02-26T19:27:56.803820,2024-03-05T19:27:56.810160
401489687793842,971,2024-03-10T19:27:56.803822,2024-03-15T19:27:56.810163
405815074307526,197,2024-02-26T19:27:56.803823,2024-03-07T19:27:56.810166
402125553125091,645,2024-03-23T19:27:56.803825,2024-03-05T19:27:56.810169
402523552452043,268,2024-03-19T19:27:56.803827,2024-03-16T19:27:56.810172
405693215456500,350,2024-03-05T19:27:56.803828,2024-03-19T19:27:56.810174
400324432719759,517,2024-02-27T19:27:56.803830,2024-03-09T19:27:56.810176
402730425587431,603,2024-03-13T19:27:56.803834,2024-03-14T19:27:56.810181
401889273367434,42,2024-02-27T19:27:56.803836,2024-03-10T19:27:56.810183
403475231717564,504,2024-03-04T19:27:56.803838,2024-02-28T19:27:56.810184
403856424926835,933,2024-03-03T19:27:56.803839,2024-03-23T19:27:56.810186
402309410241198,730,2024-03-27T19:27:56.803841,2024-03-03T19:27:56.810188
403011604792343,381,2024-03-08T19:27:56.803843,2024-03-03T19:27:56.810189
403273499406521,269,2024-03-10T19:27:56.803844,2024-03-08T19:27:56.810191
401414693601313,70,2024-03-14T19:27:56.803846,2024-02-26T19:27:56.810194
400387857356576,945,2024-02-28T19:27:56.803847,2024-03-14T19:27:56.810197
405410294965217,569,2024-02-28T19:27:56.803849,2024-03-09T19:27:56.810200
401133049425040,308,2024-03-05T19:27:56.803851,2024-03-19T19:27:56.810203
401616558921288,866,2024-03-06T19:27:56.803852,2024-03-08T19:27:56.810206
404087220866647,654,2024-03-27T19:27:56.803854,2024-03-11T19:27:56.810209
405397005113714,961,2024-03-24T19:27:56.803856,2024-03-10T19:27:56.810212
400376652368610,994,2024-03-16T19:27:56.803857,2024-03-07T19:27:56.810216
402756267909299,725,2024-03-02T19:27:56.803859,2024-03-24T19:27:56.810219
401806699041904,653,2024-03-10T19:27:56.803860,2024-03-04T19:27:56.810239
401646789859969,745,2024-03-02T19:27:56.803862,2024-03-05T19:27:56.810244
402723214489746,118,2024-03-19T19:27:56.803865,2024-03-16T19:27:56.810247
403510600883480,711,2024-03-05T19:27:56.803868,2024-03-21T19:27:56.810250
400746848156509,698,2024-02-26T19:27:56.803871,2024-03-06T19:27:56.810253
400405055850120,300,2024-03-08T19:27:56.803874,2024-03-20T19:27:56.810255
400578977837165,670,2024-03-13T19:27:56.803877,2024-03-17T19:27:56.810259
401728713444577,144,2024-03-08T19:27:56.803887,2024-03-25T19:27:56.810262
400501419575975,242,2024-03-08T19:27:56.803891,2024-03-05T19:27:56.810266
405117085434500,605,2024-02-27T19:27:56.803894,2024-03-26T19:27:56.810268
404950702201212,764,2024-03-26T19:27:56.803896,2024-02-28T19:27:56.810272
400987373000933,254,2024-03-15T19:27:56.803900,2024-03-21T19:27:56.810275
405768751886657,366,2024-03-18T19:27:56.803903,2024-03-12T19:27:56.810278
400569224430801,668,2024-03-09T19:27:56.803906,2024-03-06T19:27:56.810281
404682677289165,631,2024-03-01T19:27:56.803912,2024-03-04T19:27:56.810284
402427824254748,853,2024-03-12T19:27:56.803915,2024-03-07T19:27:56.810287
405270654056590,333,2024-03-18T19:27:56.803918,2024-03-16T19:27:56.810290
403850546836916,562,2024-03-18T19:27:56.803921,2024-03-18T19:27:56.810292
403061593937698,293,2024-03-10T19:27:56.803923,2024-03-22T19:27:56.810294
403498656450244,400,2024-03-05T19:27:56.803925,2024-03-08T19:27:56.810295
405458992410739,911,2024-02-29T19:27:56.803926,2024-03-23T19:27:56.810297
405169898014389,980,2024-03-02T19:27:56.803928,2024-03-12T19:27:56.810299
402411205035603,671,2024-03-02T19:27:56.803930,2024-03-16T19:27:56.810300
403582358475984,589,2024-03-08T19:27:56.803931,2024-03-01T19:27:56.810302
402731109684759,416,2024-03-09T19:27:56.803933,2024-03-25T19:27:56.810303
403628055466933,224,2024-03-21T19:27:56.803934,2024-02-29T19:27:56.810305
404755343885376,853,2024-02-28T19:27:56.803936,2024-03-23T19:27:56.810307
404823156933286,33,2024-03-11T19:27:56.803938,2024-03-14T19:27:56.810308
402914819611492,708,2024-03-16T19:27:56.803939,2024-03-09T19:27:56.810310
400841189347437,976,2024-03-17T19:27:56.803941,2024-03-18T19:27:56.810311
404515901081550,575,2024-03-04T19:27:56.803942,2024-03-25T19:27:56.810313
401286574972293,784,2024-03-24T19:27:56.803944,2024-03-22T19:27:56.810315
402557879170865,379,2024-03-03T19:27:56.803946,2024-03-21T19:27:56.810316
400252393341670,817,2024-03-03T19:27:56.803947,2024-03-07T19:27:56.810318
401600687147182,344,2024-03-18T19:27:56.803949,2024-03-17T19:27:56.810319
400948438385348,328,2024-03-09T19:27:56.803951,2024-02-29T19:27:56.810321
401343441388905,814,2024-03-12T19:27:56.803952,2024-03-24T19:27:56.810323
401959858517018,262,2024-02-26T19:27:56.803954,2024-03-22T19:27:56.810324
401428418494869,402,2024-03-02T19:27:56.803968,2024-03-15T19:27:56.810326
403263135689804,378,2024-03-14T19:27:56.803971,2024-03-18T19:27:56.810327
405331907629883,260,2024-03-04T19:27:56.803974,2024-03-15T19:27:56.810332
400911677734745,118,2024-03-09T19:27:56.803976,2024-03-27T19:27:56.810334
402672280045828,590,2024-03-06T19:27:56.803978,2024-03-12T19:27:56.810336
402287770558897,925,2024-03-16T19:27:56.803980,2024-02-26T19:27:56.810337
405493970750255,851,2024-03-08T19:27:56.803981,2024-03-01T19:27:56.810339
401353680037628,477,2024-03-09T19:27:56.803983,2024-03-19T19:27:56.810341
402121233661225,301,2024-03-05T19:27:56.803984,2024-02-26T19:27:56.810342
403428924791513,333,2024-03-20T19:27:56.803986,2024-03-03T19:27:56.810345
402003946156222,517,2024-03-07T19:27:56.803988,2024-03-08T19:27:56.810349
405385929206171,248,2024-02-28T19:27:56.803989,2024-03-02T19:27:56.810352
403459877729303,407,2024-03-04T19:27:56.803991,2024-03-01T19:27:56.810355
401110382722763,682,2024-03-07T19:27:56.803993,2024-03-24T19:27:56.810357
405114876363196,134,2024-03-12T19:27:56.803994,2024-03-19T19:27:56.810360
404854677404793,409,2024-03-22T19:27:56.803996,2024-03-25T19:27:56.810363
405886319626618,197,2024-03-06T19:27:56.803998,2024-03-23T19:27:56.810366
405423892376277,753,2024-03-13T19:27:56.804000,2024-03-18T19:27:56.810369
400646601002933,915,2024-03-10T19:27:56.804003,2024-03-14T19:27:56.810371
401178954802593,842,2024-03-27T19:27:56.804006,2024-03-03T19:27:56.810374
405733448456769,42,2024-02-26T19:27:56.804009,2024-03-22T19:27:56.810377
400752889857383,936,2024-03-07T19:27:56.804012,2024-03-17T19:27:56.810380
403449191836246,440,2024-03-03T19:27:56.804015,2024-03-22T19:27:56.810383
405676829068435,898,2024-02-29T19:27:56.804018,2024-03-10T19:27:56.810387
402746074172660,322,2024-03-03T19:27:56.804021,2024-03-01T19:27:56.810389
400973029949520,671,2024-03-05T19:27:56.804024,2024-03-26T19:27:56.810392
404935534897715,403,2024-03-16T19:27:56.804027,2024-03-25T19:27:56.810395
401880032034547,330,2024-02-27T19:27:56.804031,2024-03-19T19:27:56.810398
400670305409284,537,2024-03-05T19:27:56.804033,2024-03-04T19:27:56.810402
401963538625566,329,2024-03-14T19:27:56.804034,2024-03-13T19:27:56.810405
404770904921309,125,2024-02-27T19:27:56.804036,2024-03-07T19:27:56.810408
402611295478385,670,2024-03-11T19:27:56.804038,2024-03-09T19:27:56.810410
404540704682310,876,2024-03-15T19:27:56.804039,2024-03-06T19:27:56.810413
400793201371725,807,2024-03-10T19:27:56.804041,2024-03-19T19:27:56.810416
403489352861063,288,2024-02-28T19:27:56.804043,2024-03-13T19:27:56.810418
405743685866054,61,2024-03-24T19:27:56.804044,2024-03-15T19:27:56.810419
404764883976806,297,2024-03-12T19:27:56.804046,2024-03-23T19:27:56.810421
401036784077251,414,2024-02-28T19:27:56.804048,2024-03-23T19:27:56.810423
400019111740178,456,2024-03-21T19:27:56.804049,2024-03-12T19:27:56.810424
404904754938433,126,2024-03-02T19:27:56.804051,2024-03-09T19:27:56.810426
403593052389249,274,2024-03-05T19:27:56.804052,2024-03-17T19:27:56.810427
404917124523446,683,2024-03-25T19:27:56.804054,2024-03-10T19:27:56.810429
401110289036205,421,2024-03-20T19:27:56.804056,2024-02-29T19:27:56.810431
401340242378096,286,2024-03-09T19:27:56.804057,2024-03-06T19:27:56.810432
405283244399215,462,2024-03-06T19:27:56.804059,2024-02-27T19:27:56.810434
404044465463622,402,2024-03-09T19:27:56.804061,2024-03-09T19:27:56.810435
405886924689379,275,2024-03-19T19:27:56.804062,2024-03-27T19:27:56.810440
402660052129641,737,2024-03-15T19:27:56.804064,2024-03-25T19:27:56.810442
401579635170976,721,2024-03-25T19:27:56.804066,2024-03-14T19:27:56.810454
401694231686570,526,2024-03-18T19:27:56.804067,2024-03-01T19:27:56.810456
401144356811884,586,2024-03-06T19:27:56.804069,2024-02-27T19:27:56.810457
404143074323091,570,2024-02-29T19:27:56.804070,2024-03-21T19:27:56.810459
403427685415285,894,2024-03-04T19:27:56.804072,2024-03-11T19:27:56.810461
404561376360313,310,2024-03-02T19:27:56.804074,2024-02-26T19:27:56.810463
400490779593095,857,2024-03-13T19:27:56.804075,2024-03-02T19:27:56.810464
401939138513385,787,2024-03-21T19:27:56.804077,2024-03-01T19:27:56.810466
401453038103720,986,2024-03-11T19:27:56.804078,2024-03-14T19:27:56.810467
403394779871532,507,2024-02-29T19:27:56.804080,2024-03-20T19:27:56.810469
401708509824928,447,2024-03-06T19:27:56.804082,2024-03-18T19:27:56.810471
405956776796919,539,2024-03-14T19:27:56.804083,2024-03-08T19:27:56.810472
405766547309816,964,2024-03-05T19:27:56.804085,2024-03-08T19:27:56.810474
401979590290127,425,2024-03-12T19:27:56.804087,2024-03-18T19:27:56.810475
404471090667798,545,2024-03-19T19:27:56.804088,2024-03-08T19:27:56.810477
400403816412899,989,2024-03-02T19:27:56.804090,2024-03-15T19:27:56.810479
401932863801583,568,2024-03-20T19:27:56.804092,2024-03-13T19:27:56.810480
400797551001871,75,2024-03-17T19:27:56.804094,2024-03-16T19:27:56.810482
404621887756526,856,2024-03-13T19:27:56.804096,2024-03-01T19:27:56.810484
402246572213922,558,2024-03-26T19:27:56.804098,2024-03-03T19:27:56.810486
404451795151072,492,2024-03-02T19:27:56.804099,2024-03-27T19:27:56.810487
400395399432813,321,2024-03-07T19:27:56.804101,2024-03-16T19:27:56.810489
405201755461924,192,2024-02-27T19:27:56.804103,2024-03-05T19:27:56.810491
400652398998559,543,2024-03-02T19:27:56.804104,2024-03-18T19:27:56.810492
404304586988727,714,2024-03-19T19:27:56.804106,2024-03-02T19:27:56.810494
405650987826104,650,2024-02-26T19:27:56.804108,2024-03-18T19:27:56.810495
405641598569118,195,2024-03-10T19:27:56.804109,2024-03-01T19:27:56.810497
403749490017018,981,2024-02-29T19:27:56.804111,2024-03-24T19:27:56.810498
400517225163578,148,2024-03-06T19:27:56.804113,2024-03-21T19:27:56.810500
405277925385175,189,2024-03-18T19:27:56.804114,2024-03-06T19:27:56.810502
400458721168618,8,2024-03-17T19:27:56.804116,2024-02-29T19:27:56.810503
403218883200321,788,2024-03-08T19:27:56.804118,2024-03-05T19:27:56.810505
405896490605826,97,2024-03-04T19:27:56.804119,2024-03-01T19:27:56.810506
401496882459978,361,2024-03-16T19:27:56.804121,2024-03-12T19:27:56.810508
402570526721219,812,2024-03-02T19:27:56.804123,2024-03-17T19:27:56.810510
404279800253764,212,2024-03-20T19:27:56.804125,2024-03-16T19:27:56.810511
404024221197106,795,2024-02-26T19:27:56.804126,2024-03-22T19:27:56.810513
402148740145472,799,2024-03-20T19:27:56.804136,2024-03-17T19:27:56.810514
402793199321924,78,2024-03-26T19:27:56.804138,2024-03-11T19:27:56.810516
402984943539938,202,2024-03-09T19:27:56.804140,2024-03-24T19:27:56.810517
401903131064890,845,2024-03-19T19:27:56.804142,2024-03-09T19:27:56.810519
402392124882761,155,2024-03-14T19:27:56.804143,2024-03-25T19:27:56.810521
404979721549591,430,2024-02-28T19:27:56.804145,2024-03-10T19:27:56.810522
403505137652097,629,2024-03-10T19:27:56.804147,2024-03-20T19:27:56.810524
405514638436137,457,2024-03-02T19:27:56.804148,2024-03-05T19:27:56.810525
401816779010124,625,2024-03-04T19:27:56.804150,2024-03-08T19:27:56.810527
400773367966040,886,2024-03-16T19:27:56.804152,2024-03-10T19:27:56.810529
404215243688413,116,2024-02-28T19:27:56.804153,2024-03-25T19:27:56.810530
403235979826006,234,2024-03-26T19:27:56.804155,2024-03-07T19:27:56.810532
405111310827501,720,2024-03-04T19:27:56.804157,2024-03-02T19:27:56.810534
400810574067194,53,2024-02-26T19:27:56.804158,2024-03-16T19:27:56.810536
405535458018286,500,2024-03-26T19:27:56.804160,2024-02-26T19:27:56.810539
405575383679902,821,2024-03-18T19:27:56.804162,2024-02-26T19:27:56.810543
403131316509210,655,2024-03-13T19:27:56.804163,2024-03-07T19:27:56.810590
403005064885849,740,2024-03-24T19:27:56.804165,2024-03-12T19:27:56.810597
402824580041050,323,2024-02-29T19:27:56.804166,2024-03-27T19:27:56.810600
402052027980365,876,2024-03-14T19:27:56.804168,2024-03-26T19:27:56.810603
404359452044944,725,2024-03-06T19:27:56.804170,2024-03-26T19:27:56.810606
405347481809697,848,2024-03-21T19:27:56.804171,2024-03-01T19:27:56.810611
402731407133941,295,2024-03-03T19:27:56.804173,2024-03-09T19:27:56.810614
403417345111002,530,2024-03-02T19:27:56.804175,2024-03-12T19:27:56.810617
401396877454884,413,2024-03-19T19:27:56.804176,2024-03-18T19:27:56.810620
401188827482783,256,2024-03-01T19:27:56.804178,2024-03-14T19:27:56.810623
402436351614391,905,2024-03-23T19:27:56.804180,2024-03-18T19:27:56.810641
405910025916886,967,2024-03-27T19:27:56.804181,2024-03-21T19:27:56.810645
403334059243446,205,2024-03-06T19:27:56.804183,2024-03-02T19:27:56.810648
401182685266353,172,2024-03-20T19:27:56.804184,2024-03-06T19:27:56.810651
401276448287225,364,2024-03-22T19:27:56.804186,2024-02-26T19:27:56.810654
405031364794198,422,2024-03-11T19:27:56.804188,2024-02-29T19:27:56.810657
404671062817808,713,2024-03-20T19:27:56.804189,2024-02-28T19:27:56.810660
402022994819514,929,2024-03-15T19:27:56.804191,2024-03-27T19:27:56.810664
405643800965564,930,2024-03-16T19:27:56.804193,2024-03-21T19:27:56.810667
402112672830948,216,2024-03-11T19:27:56.804194,2024-03-14T19:27:56.810670
400567964889544,687,2024-03-12T19:27:56.804196,2024-03-25T19:27:56.810673
405303546819398,908,2024-03-25T19:27:56.804197,2024-02-29T19:27:56.810676
404501314332206,466,2024-03-09T19:27:56.804199,2024-03-08T19:27:56.810679
400594134823381,969,2024-03-02T19:27:56.804201,2024-03-27T19:27:56.810683
401340898030496,18,2024-03-16T19:27:56.804202,2024-03-07T19:27:56.810687
402946230365124,732,2024-03-04T19:27:56.804204,2024-03-17T19:27:56.810690
402076394798531,742,2024-03-10T19:27:56.804206,2024-03-06T19:27:56.810693
401293324860728,202,2024-03-22T19:27:56.804207,2024-02-27T19:27:56.810698
401343009971307,905,2024-03-14T19:27:56.804209,2024-03-18T19:27:56.810701
400478010103778,506,2024-03-19T19:27:56.804211,2024-03-08T19:27:56.810704
403977060498965,798,2024-03-25T19:27:56.804212,2024-03-25T19:27:56.810707
405933660660644,765,2024-03-23T19:27:56.804214,2024-03-01T19:27:56.810709
404398567971793,18,2024-02-27T19:27:56.804215,2024-03-12T19:27:56.810725
404199309005916,446,2024-03-11T19:27:56.804217,2024-03-06T19:27:56.810729
400708482619755,722,2024-03-17T19:27:56.804219,2024-03-17T19:27:56.810732
403637836265451,154,2024-03-24T19:27:56.804220,2024-03-07T19:27:56.810736
405370513211384,586,2024-03-09T19:27:56.804222,2024-03-27T19:27:56.810739
400068609987905,917,2024-03-21T19:27:56.804234,2024-03-27T19:27:56.810763
404993761491297,417,2024-03-24T19:27:56.804236,2024-02-28T19:27:56.810767
404238035078534,400,2024-03-13T19:27:56.804238,2024-03-18T19:27:56.810769
402229004680109,992,2024-03-14T19:27:56.804240,2024-03-16T19:27:56.810771
402203013964028,388,2024-03-03T19:27:56.804241,2024-03-17T19:27:56.810773
402630150963155,408,2024-03-21T19:27:56.804243,2024-03-19T19:27:56.810775
403148199881600,255,2024-03-03T19:27:56.804245,2024-03-21T19:27:56.810776
405023783458695,199,2024-03-02T19:27:56.804246,2024-03-16T19:27:56.810778
401460970202225,577,2024-03-22T19:27:56.804248,2024-03-03T19:27:56.810779
400004487107845,228,2024-03-06T19:27:56.804250,2024-03-27T19:27:56.810781
405553408775957,340,2024-03-22T19:27:56.804251,2024-02-28T19:27:56.810782
403749744080910,841,2024-03-15T19:27:56.804253,2024-03-20T19:27:56.810784
401985394321207,154,2024-03-03T19:27:56.804255,2024-03-27T19:27:56.810786
405843148128284,656,2024-02-28T19:27:56.804256,2024-03-21T19:27:56.810787
405325082952351,674,2024-03-18T19:27:56.804258,2024-03-21T19:27:56.810789
401408582071188,120,2024-03-06T19:27:56.804260,2024-03-11T19:27:56.810790
404718247252248,159,2024-03-23T19:27:56.804261,2024-03-23T19:27:56.810792
405642356122488,360,2024-03-23T19:27:56.804263,2024-02-28T19:27:56.810794
400161118696487,810,2024-02-29T19:27:56.804266,2024-03-23T19:27:56.810795
403965541076732,595,2024-03-04T19:27:56.804269,2024-03-18T19:27:56.810797
401969818610407,405,2024-03-01T19:27:56.804272,2024-03-04T19:27:56.810798
401988298082015,432,2024-03-06T19:27:56.804275,2024-02-27T19:27:56.810800
403364964821226,757,2024-03-14T19:27:56.804278,2024-03-16T19:27:56.810802
400266614178139,471,2024-03-21T19:27:56.804281,2024-03-23T19:27:56.810803
402285818318642,696,2024-03-18T19:27:56.804284,2024-02-26T19:27:56.810805
404805052006928,223,2024-03-10T19:27:56.804287,2024-03-17T19:27:56.810806
400337321387055,143,2024-02-28T19:27:56.804290,2024-03-14T19:27:56.810808
405591023241242,857,2024-03-16T19:27:56.804293,2024-03-06T19:27:56.810809
401092038342314,89,2024-03-27T19:27:56.804296,2024-03-09T19:27:56.810811
404752284241617,220,2024-03-17T19:27:56.804299,2024-02-27T19:27:56.810813
402679638790039,150,2024-02-27T19:27:56.804303,2024-03-01T19:27:56.810814
401091179031896,241,2024-02-26T19:27:56.804305,2024-03-25T19:27:56.810816
405961083967244,894,2024-03-21T19:27:56.804319,2024-03-21T19:27:56.810818
401275696363874,322,2024-02-28T19:27:56.804324,2024-03-26T19:27:56.810819
401684544931143,940,2024-03-11T19:27:56.804328,2024-03-10T19:27:56.810821
400808501540303,702,2024-02-26T19:27:56.804331,2024-03-18T19:27:56.810822
404630186453374,25,2024-03-26T19:27:56.804334,2024-03-27T19:27:56.810824
402844401367833,336,2024-03-15T19:27:56.804337,2024-03-14T19:27:56.810825
403232587254399,132,2024-03-27T19:27:56.804341,2024-03-23T19:27:56.810827
404383596870757,748,2024-03-06T19:27:56.804344,2024-03-04T19:27:56.810828
402280013651068,964,2024-02-29T19:27:56.804347,2024-03-18T19:27:56.810830
404390212839293,273,2024-03-22T19:27:56.804350,2024-03-20T19:27:56.810832
404112416520832,741,2024-03-13T19:27:56.804354,2024-03-15T19:27:56.810834
402667681577685,446,2024-03-08T19:27:56.804357,2024-03-12T19:27:56.810837
404846881502432,937,2024-02-26T19:27:56.804360,2024-03-05T19:27:56.810840
401931553853051,10,2024-03-21T19:27:56.804364,2024-03-17T19:27:56.810843
400942139319033,194,2024-02-27T19:27:56.804367,2024-03-09T19:27:56.810846
401051354818666,381,2024-02-26T19:27:56.804370,2024-03-12T19:27:56.810849
403427725620760,220,2024-03-12T19:27:56.804373,2024-03-04T19:27:56.810852
404154387368739,100,2024-03-03T19:27:56.804376,2024-03-19T19:27:56.810855
405986742804511,182,2024-03-15T19:27:56.804379,2024-02-28T19:27:56.810857
402612672485715,394,2024-03-04T19:27:56.804382,2024-03-03T19:27:56.810860
405627569615574,10,2024-03-04T19:27:56.804385,2024-02-26T19:27:56.810864
404221116949333,43,2024-03-27T19:27:56.804388,2024-02-27T19:27:56.810867
403919304992839,563,2024-03-19T19:27:56.804392,2024-03-26T19:27:56.810870
401805285067738,695,2024-03-23T19:27:56.804395,2024-03-12T19:27:56.810872
405598871198537,385,2024-03-18T19:27:56.804398,2024-03-25T19:27:56.810875
403757427831749,480,2024-02-27T19:27:56.804402,2024-03-04T19:27:56.810878
404246185443709,93,2024-03-13T19:27:56.804405,2024-03-04T19:27:56.810881
402450350800405,63,2024-02-28T19:27:56.804408,2024-03-12T19:27:56.810884
403503063173809,390,2024-03-20T19:27:56.804411,2024-03-22T19:27:56.810887
400944366480196,108,2024-03-09T19:27:56.804414,2024-03-24T19:27:56.810890
402862709553473,909,2024-03-25T19:27:56.804417,2024-03-10T19:27:56.810893
403587772233441,635,2024-03-10T19:27:56.804420,2024-03-07T19:27:56.810896
402420728542574,755,2024-03-02T19:27:56.804424,2024-03-13T19:27:56.810899
403710350869376,129,2024-03-03T19:27:56.804427,2024-03-25T19:27:56.810901
404999822912699,797,2024-03-15T19:27:56.804430,2024-03-09T19:27:56.810902
402975145121649,402,2024-03-12T19:27:56.804433,2024-03-02T19:27:56.810904
404371686329929,706,2024-03-08T19:27:56.804436,2024-03-11T19:27:56.810905
401907404103547,148,2024-03-21T19:27:56.804440,2024-02-29T19:27:56.810907
404325575671547,94,2024-03-13T19:27:56.804443,2024-03-27T19:27:56.810909
401536453580934,79,2024-03-09T19:27:56.804446,2024-03-18T19:27:56.810910
403245702491665,369,2024-03-13T19:27:56.804449,2024-03-05T19:27:56.810912
404448773663148,352,2024-02-28T19:27:56.804452,2024-03-21T19:27:56.810915
404766290408872,636,2024-03-09T19:27:56.804455,2024-03-02T19:27:56.810918
400318151102206,502,2024-03-22T19:27:56.804458,2024-03-22T19:27:56.810921
405724232728196,557,2024-03-26T19:27:56.804461,2024-03-11T19:27:56.810924
400734386743033,506,2024-03-24T19:27:56.804464,2024-02-29T19:27:56.810927
402521098586648,524,2024-02-27T19:27:56.804468,2024-03-15T19:27:56.810930
404372844582547,772,2024-03-06T19:27:56.804471,2024-03-11T19:27:56.810933
404449557511523,737,2024-03-20T19:27:56.804475,2024-03-26T19:27:56.810952
404014300985536,573,2024-03-02T19:27:56.804479,2024-03-14T19:27:56.810956
401257871888797,246,2024-03-23T19:27:56.804481,2024-03-14T19:27:56.810959
402056948082318,705,2024-03-04T19:27:56.804483,2024-03-07T19:27:56.810965
403412342154767,688,2024-03-24T19:27:56.804485,2024-02-27T19:27:56.810968
404593511844960,676,2024-03-06T19:27:56.804486,2024-03-03T19:27:56.810972
404142415043624,771,2024-03-06T19:27:56.804488,2024-03-25T19:27:56.810975
400877271645453,436,2024-03-03T19:27:56.804490,2024-03-13T19:27:56.810978
403355382546708,756,2024-02-29T19:27:56.804491,2024-03-07T19:27:56.810981
402124903471253,28,2024-03-23T19:27:56.804493,2024-03-25T19:27:56.810984
403764795030242,549,2024-03-22T19:27:56.804495,2024-03-15T19:27:56.810987
400352232580270,966,2024-03-05T19:27:56.804496,2024-02-28T19:27:56.810990
401276966858358,967,2024-03-21T19:27:56.804498,2024-03-03T19:27:56.810993
401257338377436,231,2024-03-26T19:27:56.804499,2024-03-11T19:27:56.810995
405689915403790,172,2024-03-11T19:27:56.804501,2024-03-10T19:27:56.810999
404448420940621,30,2024-03-10T19:27:56.804502,2024-03-23T19:27:56.811002
402931473107579,677,2024-03-18T19:27:56.804504,2024-03-27T19:27:56.811005
404749705487507,530,2024-03-03T19:27:56.804506,2024-03-06T19:27:56.811007
403446273324090,173,2024-03-16T19:27:56.804507,2024-03-21T19:27:56.811010
402295570996754,979,2024-03-10T19:27:56.804509,2024-03-07T19:27:56.811013
405407420503994,25,2024-03-04T19:27:56.804511,2024-03-15T19:27:56.811016
402847482506522,795,2024-03-13T19:27:56.804512,2024-03-17T19:27:56.811020
402872005471690,928,2024-03-04T19:27:56.804514,2024-03-20T19:27:56.811022
401020377352062,96,2024-03-01T19:27:56.804515,2024-02-26T19:27:56.811025
